"ID","Carrier","FlightNo","Destination","DepartTime","Day","Month","FlightLength","Delay","Delayed30"
3371,"AA",701,"DFW","4-8am","Wed","June",213,-4,"No"
3372,"AA",707,"DFW","4-8am","Wed","June",214,-8,"No"
3373,"AA",709,"DFW","8-Noon","Wed","June",225,-1,"No"
3374,"AA",713,"DFW","8-Noon","Wed","June",229,-7,"No"
3375,"AA",721,"DFW","8-Noon","Wed","June",230,-2,"No"
3376,"AA",731,"DFW","8-Noon","Wed","June",224,-8,"No"
3377,"AA",739,"DFW","8-Noon","Wed","June",225,-5,"No"
3378,"AA",743,"DFW","Noon-4pm","Wed","June",228,0,"No"
3379,"AA",745,"DFW","Noon-4pm","Wed","June",228,-3,"No"
3380,"AA",751,"DFW","Noon-4pm","Wed","June",235,-1,"No"
3381,"AA",753,"DFW","Noon-4pm","Wed","June",238,3,"No"
3382,"AA",759,"DFW","Noon-4pm","Wed","June",235,1,"No"
3383,"AA",763,"DFW","4-8pm","Wed","June",233,-7,"No"
3384,"AA",785,"DFW","4-8pm","Wed","June",235,-1,"No"
3385,"AA",787,"DFW","4-8pm","Wed","June",228,-9,"No"
3386,"AA",791,"DFW","8-Mid","Wed","June",210,0,"No"
3387,"AA",1084,"STL","8-Mid","Wed","June",160,-10,"No"
3388,"AA",1423,"MIA","Noon-4pm","Wed","June",195,-1,"No"
3389,"AA",1551,"BNA","4-8pm","Wed","June",150,-6,"No"
3390,"AA",1559,"MIA","4-8pm","Wed","June",199,0,"No"
3391,"AA",1685,"MIA","4-8am","Wed","June",178,-5,"No"
3392,"AA",1709,"MIA","8-Mid","Wed","June",180,-6,"No"
3393,"AA",1741,"BNA","Noon-4pm","Wed","June",150,-8,"No"
3394,"AA",1757,"STL","8-Noon","Wed","June",164,0,"No"
3395,"AA",1855,"STL","8-Noon","Wed","June",160,-5,"No"
3396,"AA",2011,"MIA","4-8pm","Wed","June",195,-1,"No"
3397,"AA",2015,"MIA","8-Noon","Wed","June",190,-6,"No"
3398,"AA",2093,"MIA","Noon-4pm","Wed","June",195,-8,"No"
3399,"AA",2223,"STL","4-8pm","Wed","June",168,-7,"No"
3400,"AA",2255,"MIA","4-8am","Wed","June",170,-7,"No"
3401,"AA",301,"ORD","4-8am","Thu","June",140,-5,"No"
3402,"AA",303,"ORD","4-8am","Thu","June",145,-6,"No"
3403,"AA",305,"ORD","4-8am","Thu","June",140,-4,"No"
3404,"AA",309,"ORD","4-8am","Thu","June",140,-4,"No"
3405,"AA",313,"ORD","8-Noon","Thu","June",150,-2,"No"
3406,"AA",319,"ORD","8-Noon","Thu","June",150,0,"No"
3407,"AA",321,"ORD","8-Noon","Thu","June",150,6,"No"
3408,"AA",327,"ORD","Noon-4pm","Thu","June",150,25,"No"
3409,"AA",329,"ORD","Noon-4pm","Thu","June",150,9,"No"
3410,"AA",333,"ORD","Noon-4pm","Thu","June",160,22,"No"
3411,"AA",335,"ORD","Noon-4pm","Thu","June",165,37,"Yes"
3412,"AA",337,"ORD","Noon-4pm","Thu","June",159,-4,"No"
3413,"AA",341,"ORD","4-8pm","Thu","June",160,99,"Yes"
3414,"AA",345,"ORD","4-8pm","Thu","June",155,0,"No"
3415,"AA",347,"ORD","4-8pm","Thu","June",168,35,"Yes"
3416,"AA",353,"ORD","4-8pm","Thu","June",155,140,"Yes"
3417,"AA",363,"ORD","4-8pm","Thu","June",155,99,"Yes"
3418,"AA",371,"ORD","8-Mid","Thu","June",154,124,"Yes"
3419,"AA",413,"MIA","4-8am","Thu","June",183,-2,"No"
3420,"AA",599,"MIA","8-Noon","Thu","June",189,1,"No"
3421,"AA",611,"BNA","8-Noon","Thu","June",145,-6,"No"
3422,"AA",701,"DFW","4-8am","Thu","June",213,-8,"No"
3423,"AA",707,"DFW","4-8am","Thu","June",214,-1,"No"
3424,"AA",709,"DFW","8-Noon","Thu","June",225,1,"No"
3425,"AA",713,"DFW","8-Noon","Thu","June",229,-9,"No"
3426,"AA",721,"DFW","8-Noon","Thu","June",230,-4,"No"
3427,"AA",731,"DFW","8-Noon","Thu","June",224,-4,"No"
3428,"AA",739,"DFW","8-Noon","Thu","June",225,-1,"No"
3429,"AA",743,"DFW","Noon-4pm","Thu","June",228,-1,"No"
3430,"AA",745,"DFW","Noon-4pm","Thu","June",228,58,"Yes"
3431,"AA",751,"DFW","Noon-4pm","Thu","June",235,14,"No"
3432,"AA",753,"DFW","Noon-4pm","Thu","June",238,4,"No"
3433,"AA",759,"DFW","Noon-4pm","Thu","June",235,265,"Yes"
3434,"AA",763,"DFW","4-8pm","Thu","June",233,81,"Yes"
3435,"AA",785,"DFW","4-8pm","Thu","June",235,86,"Yes"
3436,"AA",787,"DFW","4-8pm","Thu","June",228,82,"Yes"
3437,"AA",791,"DFW","8-Mid","Thu","June",210,66,"Yes"
3438,"AA",1084,"STL","8-Mid","Thu","June",160,118,"Yes"
3439,"AA",1423,"MIA","Noon-4pm","Thu","June",195,-1,"No"
3440,"AA",1551,"BNA","4-8pm","Thu","June",150,114,"Yes"
3441,"AA",1559,"MIA","4-8pm","Thu","June",199,100,"Yes"
3442,"AA",1685,"MIA","4-8am","Thu","June",178,9,"No"
3443,"AA",1709,"MIA","8-Mid","Thu","June",180,84,"Yes"
3444,"AA",1741,"BNA","Noon-4pm","Thu","June",150,24,"No"
3445,"AA",1757,"STL","8-Noon","Thu","June",164,-4,"No"
3446,"AA",1855,"STL","8-Noon","Thu","June",160,-7,"No"
3447,"AA",2011,"MIA","4-8pm","Thu","June",195,87,"Yes"
3448,"AA",2015,"MIA","8-Noon","Thu","June",190,29,"No"
3449,"AA",2093,"MIA","Noon-4pm","Thu","June",195,0,"No"
3450,"AA",2223,"STL","4-8pm","Thu","June",168,18,"No"
3451,"AA",2255,"MIA","4-8am","Thu","June",170,-7,"No"
3452,"AA",301,"ORD","4-8am","Fri","June",140,16,"No"
3453,"AA",303,"ORD","4-8am","Fri","June",145,-2,"No"
3454,"AA",305,"ORD","4-8am","Fri","June",140,-5,"No"
3455,"AA",309,"ORD","4-8am","Fri","June",140,-6,"No"
3456,"AA",313,"ORD","8-Noon","Fri","June",150,-4,"No"
3457,"AA",319,"ORD","8-Noon","Fri","June",150,263,"Yes"
3458,"AA",321,"ORD","8-Noon","Fri","June",150,353,"Yes"
3459,"AA",327,"ORD","Noon-4pm","Fri","June",150,194,"Yes"
3460,"AA",329,"ORD","Noon-4pm","Fri","June",150,13,"No"
3461,"AA",333,"ORD","Noon-4pm","Fri","June",160,130,"Yes"
3462,"AA",335,"ORD","Noon-4pm","Fri","June",165,0,"No"
3463,"AA",337,"ORD","Noon-4pm","Fri","June",159,50,"Yes"
3464,"AA",341,"ORD","4-8pm","Fri","June",160,0,"No"
3465,"AA",345,"ORD","4-8pm","Fri","June",155,0,"No"
3466,"AA",347,"ORD","4-8pm","Fri","June",168,0,"No"
3467,"AA",353,"ORD","4-8pm","Fri","June",155,0,"No"
3468,"AA",363,"ORD","4-8pm","Fri","June",155,0,"No"
3469,"AA",371,"ORD","8-Mid","Fri","June",154,0,"No"
3470,"AA",413,"MIA","4-8am","Fri","June",183,-3,"No"
3471,"AA",599,"MIA","8-Noon","Fri","June",189,-8,"No"
3472,"AA",611,"BNA","8-Noon","Fri","June",145,-5,"No"
3473,"AA",701,"DFW","4-8am","Fri","June",213,-5,"No"
3474,"AA",707,"DFW","4-8am","Fri","June",214,0,"No"
3475,"AA",709,"DFW","8-Noon","Fri","June",225,-2,"No"
3476,"AA",713,"DFW","8-Noon","Fri","June",229,-6,"No"
3477,"AA",721,"DFW","8-Noon","Fri","June",230,-7,"No"
3478,"AA",731,"DFW","8-Noon","Fri","June",224,0,"No"
3479,"AA",739,"DFW","8-Noon","Fri","June",225,-4,"No"
3480,"AA",743,"DFW","Noon-4pm","Fri","June",228,-2,"No"
3481,"AA",745,"DFW","Noon-4pm","Fri","June",228,-4,"No"
3482,"AA",751,"DFW","Noon-4pm","Fri","June",235,1,"No"
3483,"AA",753,"DFW","Noon-4pm","Fri","June",238,-6,"No"
3484,"AA",759,"DFW","Noon-4pm","Fri","June",235,-6,"No"
3485,"AA",763,"DFW","4-8pm","Fri","June",233,1,"No"
3486,"AA",785,"DFW","4-8pm","Fri","June",235,0,"No"
3487,"AA",787,"DFW","4-8pm","Fri","June",228,15,"No"
3488,"AA",791,"DFW","8-Mid","Fri","June",210,-7,"No"
3489,"AA",1084,"STL","8-Mid","Fri","June",160,-6,"No"
3490,"AA",1423,"MIA","Noon-4pm","Fri","June",195,-6,"No"
3491,"AA",1551,"BNA","4-8pm","Fri","June",150,-3,"No"
3492,"AA",1559,"MIA","4-8pm","Fri","June",199,-8,"No"
3493,"AA",1685,"MIA","4-8am","Fri","June",178,0,"No"
3494,"AA",1709,"MIA","8-Mid","Fri","June",180,30,"No"
3495,"AA",1741,"BNA","Noon-4pm","Fri","June",150,-3,"No"
3496,"AA",1757,"STL","8-Noon","Fri","June",164,-2,"No"
3497,"AA",1855,"STL","8-Noon","Fri","June",160,-5,"No"
3498,"AA",2011,"MIA","4-8pm","Fri","June",195,50,"Yes"
3499,"AA",2015,"MIA","8-Noon","Fri","June",190,-7,"No"
3500,"AA",2093,"MIA","Noon-4pm","Fri","June",195,-8,"No"
3501,"AA",2223,"STL","4-8pm","Fri","June",168,-5,"No"
3502,"AA",2255,"MIA","4-8am","Fri","June",170,0,"No"
3503,"AA",301,"ORD","4-8am","Sat","June",140,2,"No"
3504,"AA",305,"ORD","4-8am","Sat","June",140,-9,"No"
3505,"AA",309,"ORD","4-8am","Sat","June",140,-7,"No"
3506,"AA",313,"ORD","8-Noon","Sat","June",150,-5,"No"
3507,"AA",319,"ORD","8-Noon","Sat","June",150,6,"No"
3508,"AA",327,"ORD","Noon-4pm","Sat","June",150,36,"Yes"
3509,"AA",329,"ORD","Noon-4pm","Sat","June",150,34,"Yes"
3510,"AA",335,"ORD","Noon-4pm","Sat","June",165,7,"No"
3511,"AA",337,"ORD","Noon-4pm","Sat","June",159,-2,"No"
3512,"AA",341,"ORD","4-8pm","Sat","June",160,29,"No"
3513,"AA",347,"ORD","4-8pm","Sat","June",168,-3,"No"
3514,"AA",371,"ORD","8-Mid","Sat","June",154,-3,"No"
3515,"AA",413,"MIA","4-8am","Sat","June",183,-4,"No"
3516,"AA",599,"MIA","8-Noon","Sat","June",189,-4,"No"
3517,"AA",611,"BNA","8-Noon","Sat","June",145,-9,"No"
3518,"AA",701,"DFW","4-8am","Sat","June",213,-3,"No"
3519,"AA",709,"DFW","8-Noon","Sat","June",225,4,"No"
3520,"AA",713,"DFW","8-Noon","Sat","June",229,-3,"No"
3521,"AA",721,"DFW","8-Noon","Sat","June",230,2,"No"
3522,"AA",739,"DFW","8-Noon","Sat","June",225,-4,"No"
3523,"AA",743,"DFW","Noon-4pm","Sat","June",228,0,"No"
3524,"AA",745,"DFW","Noon-4pm","Sat","June",228,0,"No"
3525,"AA",751,"DFW","Noon-4pm","Sat","June",235,-3,"No"
3526,"AA",753,"DFW","Noon-4pm","Sat","June",238,-4,"No"
3527,"AA",759,"DFW","Noon-4pm","Sat","June",235,-4,"No"
3528,"AA",763,"DFW","4-8pm","Sat","June",233,-4,"No"
3529,"AA",785,"DFW","4-8pm","Sat","June",235,-3,"No"
3530,"AA",787,"DFW","4-8pm","Sat","June",228,-2,"No"
3531,"AA",1423,"MIA","Noon-4pm","Sat","June",195,0,"No"
3532,"AA",1559,"MIA","4-8pm","Sat","June",199,-2,"No"
3533,"AA",1685,"MIA","4-8am","Sat","June",178,0,"No"
3534,"AA",1709,"MIA","8-Mid","Sat","June",180,52,"Yes"
3535,"AA",1741,"BNA","Noon-4pm","Sat","June",150,-4,"No"
3536,"AA",1757,"STL","8-Noon","Sat","June",164,-4,"No"
3537,"AA",2011,"MIA","4-8pm","Sat","June",195,-8,"No"
3538,"AA",2015,"MIA","8-Noon","Sat","June",190,0,"No"
3539,"AA",2093,"MIA","Noon-4pm","Sat","June",195,-4,"No"
3540,"AA",2223,"STL","4-8pm","Sat","June",168,-5,"No"
3541,"AA",2255,"MIA","4-8am","Sat","June",170,-4,"No"
3542,"AA",301,"ORD","4-8am","Sun","June",140,-1,"No"
3543,"AA",303,"ORD","4-8am","Sun","June",145,-8,"No"
3544,"AA",309,"ORD","4-8am","Sun","June",140,-4,"No"
3545,"AA",313,"ORD","8-Noon","Sun","June",150,-6,"No"
3546,"AA",321,"ORD","8-Noon","Sun","June",150,-8,"No"
3547,"AA",327,"ORD","Noon-4pm","Sun","June",150,9,"No"
3548,"AA",329,"ORD","Noon-4pm","Sun","June",150,-4,"No"
3549,"AA",335,"ORD","Noon-4pm","Sun","June",165,-2,"No"
3550,"AA",337,"ORD","Noon-4pm","Sun","June",159,-1,"No"
3551,"AA",341,"ORD","4-8pm","Sun","June",160,4,"No"
3552,"AA",345,"ORD","4-8pm","Sun","June",155,-6,"No"
3553,"AA",347,"ORD","4-8pm","Sun","June",168,-5,"No"
3554,"AA",353,"ORD","4-8pm","Sun","June",155,-5,"No"
3555,"AA",363,"ORD","4-8pm","Sun","June",155,-3,"No"
3556,"AA",371,"ORD","8-Mid","Sun","June",154,20,"No"
3557,"AA",413,"MIA","4-8am","Sun","June",183,-1,"No"
3558,"AA",599,"MIA","8-Noon","Sun","June",189,-3,"No"
3559,"AA",611,"BNA","8-Noon","Sun","June",145,-9,"No"
3560,"AA",701,"DFW","4-8am","Sun","June",213,-5,"No"
3561,"AA",707,"DFW","4-8am","Sun","June",214,-2,"No"
3562,"AA",709,"DFW","8-Noon","Sun","June",225,-8,"No"
3563,"AA",713,"DFW","8-Noon","Sun","June",229,-4,"No"
3564,"AA",721,"DFW","8-Noon","Sun","June",230,-6,"No"
3565,"AA",739,"DFW","8-Noon","Sun","June",225,0,"No"
3566,"AA",743,"DFW","Noon-4pm","Sun","June",228,-5,"No"
3567,"AA",745,"DFW","Noon-4pm","Sun","June",228,-9,"No"
3568,"AA",751,"DFW","Noon-4pm","Sun","June",235,78,"Yes"
3569,"AA",753,"DFW","Noon-4pm","Sun","June",238,59,"Yes"
3570,"AA",759,"DFW","Noon-4pm","Sun","June",235,-6,"No"
3571,"AA",763,"DFW","4-8pm","Sun","June",233,-4,"No"
3572,"AA",785,"DFW","4-8pm","Sun","June",235,21,"No"
3573,"AA",787,"DFW","4-8pm","Sun","June",228,21,"No"
3574,"AA",1084,"STL","8-Mid","Sun","June",160,11,"No"
3575,"AA",1423,"MIA","Noon-4pm","Sun","June",195,5,"No"
3576,"AA",1551,"BNA","4-8pm","Sun","June",150,-6,"No"
3577,"AA",1559,"MIA","4-8pm","Sun","June",199,50,"Yes"
3578,"AA",1685,"MIA","4-8am","Sun","June",178,-3,"No"
3579,"AA",1709,"MIA","8-Mid","Sun","June",180,15,"No"
3580,"AA",1741,"BNA","Noon-4pm","Sun","June",150,-1,"No"
3581,"AA",1757,"STL","8-Noon","Sun","June",164,-10,"No"
3582,"AA",1855,"STL","8-Noon","Sun","June",160,-5,"No"
3583,"AA",2011,"MIA","4-8pm","Sun","June",195,3,"No"
3584,"AA",2015,"MIA","8-Noon","Sun","June",190,-12,"No"
3585,"AA",2093,"MIA","Noon-4pm","Sun","June",195,-4,"No"
3586,"AA",2223,"STL","4-8pm","Sun","June",168,-2,"No"
3587,"AA",2255,"MIA","4-8am","Sun","June",170,10,"No"
3588,"AA",301,"ORD","4-8am","Mon","June",140,-4,"No"
3589,"AA",303,"ORD","4-8am","Mon","June",145,-4,"No"
3590,"AA",305,"ORD","4-8am","Mon","June",140,17,"No"
3591,"AA",309,"ORD","4-8am","Mon","June",140,-3,"No"
3592,"AA",313,"ORD","8-Noon","Mon","June",150,-3,"No"
3593,"AA",319,"ORD","8-Noon","Mon","June",150,6,"No"
3594,"AA",321,"ORD","8-Noon","Mon","June",150,-8,"No"
3595,"AA",327,"ORD","Noon-4pm","Mon","June",150,-8,"No"
3596,"AA",329,"ORD","Noon-4pm","Mon","June",150,-3,"No"
3597,"AA",333,"ORD","Noon-4pm","Mon","June",160,0,"No"
3598,"AA",335,"ORD","Noon-4pm","Mon","June",165,-1,"No"
3599,"AA",337,"ORD","Noon-4pm","Mon","June",159,15,"No"
3600,"AA",341,"ORD","4-8pm","Mon","June",160,-3,"No"
3601,"AA",345,"ORD","4-8pm","Mon","June",155,10,"No"
3602,"AA",347,"ORD","4-8pm","Mon","June",168,1,"No"
3603,"AA",353,"ORD","4-8pm","Mon","June",155,9,"No"
3604,"AA",363,"ORD","4-8pm","Mon","June",155,33,"Yes"
3605,"AA",371,"ORD","8-Mid","Mon","June",154,15,"No"
3606,"AA",413,"MIA","4-8am","Mon","June",183,-8,"No"
3607,"AA",599,"MIA","8-Noon","Mon","June",189,-1,"No"
3608,"AA",611,"BNA","8-Noon","Mon","June",145,-4,"No"
3609,"AA",701,"DFW","4-8am","Mon","June",213,-8,"No"
3610,"AA",707,"DFW","4-8am","Mon","June",214,6,"No"
3611,"AA",709,"DFW","8-Noon","Mon","June",225,-1,"No"
3612,"AA",713,"DFW","8-Noon","Mon","June",229,4,"No"
3613,"AA",721,"DFW","8-Noon","Mon","June",230,5,"No"
3614,"AA",731,"DFW","8-Noon","Mon","June",224,-2,"No"
3615,"AA",739,"DFW","8-Noon","Mon","June",225,-1,"No"
3616,"AA",743,"DFW","Noon-4pm","Mon","June",228,-6,"No"
3617,"AA",745,"DFW","Noon-4pm","Mon","June",228,-1,"No"
3618,"AA",751,"DFW","Noon-4pm","Mon","June",235,-6,"No"
3619,"AA",753,"DFW","Noon-4pm","Mon","June",238,-2,"No"
3620,"AA",759,"DFW","Noon-4pm","Mon","June",235,260,"Yes"
3621,"AA",763,"DFW","4-8pm","Mon","June",233,5,"No"
3622,"AA",785,"DFW","4-8pm","Mon","June",235,13,"No"
3623,"AA",787,"DFW","4-8pm","Mon","June",228,-2,"No"
3624,"AA",791,"DFW","8-Mid","Mon","June",210,13,"No"
3625,"AA",1084,"STL","8-Mid","Mon","June",160,6,"No"
3626,"AA",1423,"MIA","Noon-4pm","Mon","June",195,38,"Yes"
3627,"AA",1551,"BNA","4-8pm","Mon","June",150,-1,"No"
3628,"AA",1559,"MIA","4-8pm","Mon","June",199,3,"No"
3629,"AA",1685,"MIA","4-8am","Mon","June",178,-2,"No"
3630,"AA",1709,"MIA","8-Mid","Mon","June",180,21,"No"
3631,"AA",1741,"BNA","Noon-4pm","Mon","June",150,-1,"No"
3632,"AA",1757,"STL","8-Noon","Mon","June",164,-8,"No"
3633,"AA",1855,"STL","8-Noon","Mon","June",160,-4,"No"
3634,"AA",2011,"MIA","4-8pm","Mon","June",195,5,"No"
3635,"AA",2015,"MIA","8-Noon","Mon","June",190,-4,"No"
3636,"AA",2093,"MIA","Noon-4pm","Mon","June",195,-5,"No"
3637,"AA",2223,"STL","4-8pm","Mon","June",168,32,"Yes"
3638,"AA",2255,"MIA","4-8am","Mon","June",170,0,"No"
3639,"AA",301,"ORD","4-8am","Tue","June",140,-3,"No"
3640,"AA",303,"ORD","4-8am","Tue","June",145,-7,"No"
3641,"AA",305,"ORD","4-8am","Tue","June",140,-1,"No"
3642,"AA",309,"ORD","4-8am","Tue","June",140,-4,"No"
3643,"AA",313,"ORD","8-Noon","Tue","June",150,-1,"No"
3644,"AA",319,"ORD","8-Noon","Tue","June",150,-7,"No"
3645,"AA",321,"ORD","8-Noon","Tue","June",150,-5,"No"
3646,"AA",327,"ORD","Noon-4pm","Tue","June",150,-5,"No"
3647,"AA",329,"ORD","Noon-4pm","Tue","June",150,-6,"No"
3648,"AA",333,"ORD","Noon-4pm","Tue","June",160,-4,"No"
3649,"AA",335,"ORD","Noon-4pm","Tue","June",165,0,"No"
3650,"AA",337,"ORD","Noon-4pm","Tue","June",159,-6,"No"
3651,"AA",341,"ORD","4-8pm","Tue","June",160,-4,"No"
3652,"AA",345,"ORD","4-8pm","Tue","June",155,-6,"No"
3653,"AA",347,"ORD","4-8pm","Tue","June",168,-3,"No"
3654,"AA",353,"ORD","4-8pm","Tue","June",155,0,"No"
3655,"AA",363,"ORD","4-8pm","Tue","June",155,-2,"No"
3656,"AA",371,"ORD","8-Mid","Tue","June",154,-7,"No"
3657,"AA",413,"MIA","4-8am","Tue","June",183,-4,"No"
3658,"AA",599,"MIA","8-Noon","Tue","June",189,83,"Yes"
3659,"AA",611,"BNA","8-Noon","Tue","June",145,-5,"No"
3660,"AA",701,"DFW","4-8am","Tue","June",213,-6,"No"
3661,"AA",707,"DFW","4-8am","Tue","June",214,-2,"No"
3662,"AA",709,"DFW","8-Noon","Tue","June",225,-3,"No"
3663,"AA",713,"DFW","8-Noon","Tue","June",229,2,"No"
3664,"AA",721,"DFW","8-Noon","Tue","June",230,-5,"No"
3665,"AA",731,"DFW","8-Noon","Tue","June",224,-6,"No"
3666,"AA",739,"DFW","8-Noon","Tue","June",225,3,"No"
3667,"AA",743,"DFW","Noon-4pm","Tue","June",228,-6,"No"
3668,"AA",745,"DFW","Noon-4pm","Tue","June",228,-7,"No"
3669,"AA",751,"DFW","Noon-4pm","Tue","June",235,-3,"No"
3670,"AA",753,"DFW","Noon-4pm","Tue","June",238,0,"No"
3671,"AA",759,"DFW","Noon-4pm","Tue","June",235,4,"No"
3672,"AA",763,"DFW","4-8pm","Tue","June",233,-2,"No"
3673,"AA",785,"DFW","4-8pm","Tue","June",235,13,"No"
3674,"AA",787,"DFW","4-8pm","Tue","June",228,3,"No"
3675,"AA",791,"DFW","8-Mid","Tue","June",210,-8,"No"
3676,"AA",1084,"STL","8-Mid","Tue","June",160,-2,"No"
3677,"AA",1423,"MIA","Noon-4pm","Tue","June",195,65,"Yes"
3678,"AA",1551,"BNA","4-8pm","Tue","June",150,-9,"No"
3679,"AA",1559,"MIA","4-8pm","Tue","June",199,36,"Yes"
3680,"AA",1685,"MIA","4-8am","Tue","June",178,9,"No"
3681,"AA",1709,"MIA","8-Mid","Tue","June",180,224,"Yes"
3682,"AA",1741,"BNA","Noon-4pm","Tue","June",150,-9,"No"
3683,"AA",1757,"STL","8-Noon","Tue","June",164,5,"No"
3684,"AA",1855,"STL","8-Noon","Tue","June",160,-2,"No"
3685,"AA",2011,"MIA","4-8pm","Tue","June",195,34,"Yes"
3686,"AA",2015,"MIA","8-Noon","Tue","June",190,-6,"No"
3687,"AA",2093,"MIA","Noon-4pm","Tue","June",195,75,"Yes"
3688,"AA",2223,"STL","4-8pm","Tue","June",168,-7,"No"
3689,"AA",2255,"MIA","4-8am","Tue","June",170,-4,"No"
3690,"AA",301,"ORD","4-8am","Wed","June",140,-1,"No"
3691,"AA",303,"ORD","4-8am","Wed","June",145,-7,"No"
3692,"AA",305,"ORD","4-8am","Wed","June",140,-4,"No"
3693,"AA",309,"ORD","4-8am","Wed","June",140,-6,"No"
3694,"AA",313,"ORD","8-Noon","Wed","June",150,-2,"No"
3695,"AA",319,"ORD","8-Noon","Wed","June",150,-2,"No"
3696,"AA",321,"ORD","8-Noon","Wed","June",150,-5,"No"
3697,"AA",327,"ORD","Noon-4pm","Wed","June",150,-6,"No"
3698,"AA",329,"ORD","Noon-4pm","Wed","June",150,-6,"No"
3699,"AA",333,"ORD","Noon-4pm","Wed","June",160,0,"No"
3700,"AA",335,"ORD","Noon-4pm","Wed","June",165,61,"Yes"
3701,"AA",337,"ORD","Noon-4pm","Wed","June",159,0,"No"
3702,"AA",341,"ORD","4-8pm","Wed","June",160,21,"No"
3703,"AA",345,"ORD","4-8pm","Wed","June",155,39,"Yes"
3704,"AA",347,"ORD","4-8pm","Wed","June",168,31,"Yes"
3705,"AA",353,"ORD","4-8pm","Wed","June",155,127,"Yes"
3706,"AA",363,"ORD","4-8pm","Wed","June",155,90,"Yes"
3707,"AA",371,"ORD","8-Mid","Wed","June",154,66,"Yes"
3708,"AA",413,"MIA","4-8am","Wed","June",183,-5,"No"
3709,"AA",599,"MIA","8-Noon","Wed","June",189,-2,"No"
3710,"AA",611,"BNA","8-Noon","Wed","June",145,-4,"No"
3711,"AA",701,"DFW","4-8am","Wed","June",213,-6,"No"
3712,"AA",707,"DFW","4-8am","Wed","June",214,-6,"No"
3713,"AA",709,"DFW","8-Noon","Wed","June",225,-3,"No"
3714,"AA",713,"DFW","8-Noon","Wed","June",229,-8,"No"
3715,"AA",721,"DFW","8-Noon","Wed","June",230,-3,"No"
3716,"AA",731,"DFW","8-Noon","Wed","June",224,-1,"No"
3717,"AA",739,"DFW","8-Noon","Wed","June",225,0,"No"
3718,"AA",743,"DFW","Noon-4pm","Wed","June",228,16,"No"
3719,"AA",745,"DFW","Noon-4pm","Wed","June",228,-6,"No"
3720,"AA",751,"DFW","Noon-4pm","Wed","June",235,71,"Yes"
3721,"AA",753,"DFW","Noon-4pm","Wed","June",238,-5,"No"
3722,"AA",759,"DFW","Noon-4pm","Wed","June",235,-8,"No"
3723,"AA",763,"DFW","4-8pm","Wed","June",233,214,"Yes"
3724,"AA",785,"DFW","4-8pm","Wed","June",235,4,"No"
3725,"AA",787,"DFW","4-8pm","Wed","June",228,162,"Yes"
3726,"AA",791,"DFW","8-Mid","Wed","June",210,57,"Yes"
3727,"AA",1084,"STL","8-Mid","Wed","June",160,60,"Yes"
3728,"AA",1423,"MIA","Noon-4pm","Wed","June",195,24,"No"
3729,"AA",1551,"BNA","4-8pm","Wed","June",150,110,"Yes"
3730,"AA",1559,"MIA","4-8pm","Wed","June",199,22,"No"
3731,"AA",1685,"MIA","4-8am","Wed","June",178,10,"No"
3732,"AA",1709,"MIA","8-Mid","Wed","June",180,53,"Yes"
3733,"AA",1741,"BNA","Noon-4pm","Wed","June",150,-8,"No"
3734,"AA",1757,"STL","8-Noon","Wed","June",164,-5,"No"
3735,"AA",1855,"STL","8-Noon","Wed","June",160,-5,"No"
3736,"AA",2011,"MIA","4-8pm","Wed","June",195,33,"Yes"
3737,"AA",2015,"MIA","8-Noon","Wed","June",190,-3,"No"
3738,"AA",2093,"MIA","Noon-4pm","Wed","June",195,-3,"No"
3739,"AA",2223,"STL","4-8pm","Wed","June",168,-3,"No"
3740,"AA",2255,"MIA","4-8am","Wed","June",170,0,"No"
3741,"AA",301,"ORD","4-8am","Thu","June",140,-1,"No"
3742,"AA",303,"ORD","4-8am","Thu","June",145,-4,"No"
3743,"AA",305,"ORD","4-8am","Thu","June",140,-6,"No"
3744,"AA",309,"ORD","4-8am","Thu","June",140,15,"No"
3745,"AA",313,"ORD","8-Noon","Thu","June",150,44,"Yes"
3746,"AA",319,"ORD","8-Noon","Thu","June",150,24,"No"
3747,"AA",321,"ORD","8-Noon","Thu","June",150,-8,"No"
3748,"AA",327,"ORD","Noon-4pm","Thu","June",150,4,"No"
3749,"AA",329,"ORD","Noon-4pm","Thu","June",150,-8,"No"
3750,"AA",333,"ORD","Noon-4pm","Thu","June",160,-3,"No"
3751,"AA",335,"ORD","Noon-4pm","Thu","June",165,-2,"No"
3752,"AA",337,"ORD","Noon-4pm","Thu","June",159,34,"Yes"
3753,"AA",341,"ORD","4-8pm","Thu","June",160,2,"No"
3754,"AA",345,"ORD","4-8pm","Thu","June",155,0,"No"
3755,"AA",347,"ORD","4-8pm","Thu","June",168,-2,"No"
3756,"AA",353,"ORD","4-8pm","Thu","June",155,22,"No"
3757,"AA",363,"ORD","4-8pm","Thu","June",155,104,"Yes"
3758,"AA",371,"ORD","8-Mid","Thu","June",154,34,"Yes"
3759,"AA",413,"MIA","4-8am","Thu","June",183,-2,"No"
3760,"AA",599,"MIA","8-Noon","Thu","June",189,1,"No"
3761,"AA",611,"BNA","8-Noon","Thu","June",145,-6,"No"
3762,"AA",701,"DFW","4-8am","Thu","June",213,42,"Yes"
3763,"AA",707,"DFW","4-8am","Thu","June",214,2,"No"
3764,"AA",709,"DFW","8-Noon","Thu","June",225,0,"No"
